tabela,variavel,descricao,primeiro_ano,ultimo_ano,status_coleta,anos_nao_coletados,comparabilidade_preliminar,categoria,notas_importantes
Docente,QT_DOC_MED_PROP_4,Número de Docentes do Ensino Médio Regular - Propedêutico - 4º ano/4ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_PROP_NS,Número de Docentes do Ensino Médio Regular - Propedêutico - Não Seriado,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_IFTP_CT,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Curso Técnico,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_IFTP_CT_1,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Curso Técnico - 1º ano/1ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_IFTP_CT_2,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Curso Técnico - 2º ano/2ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_IFTP_CT_3,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Curso Técnico - 3º ano/3ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_IFTP_CT_4,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Curso Técnico - 4º ano/4ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_IFTP_CT_NS,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Curso Técnico - Não Seriado,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_IFTP_QP,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Qualificação Profissional,2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_MED_IFTP_QP_1,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Qualificação Profissional - 1º ano/1ª Série,2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_MED_IFTP_QP_2,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Qualificação Profissional - 2º ano/2ª Série,2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_MED_IFTP_QP_3,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Qualificação Profissional - 3º ano/3ª Série,2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_MED_IFTP_QP_4,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Qualificação Profissional - 4º ano/4ª Série,2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_MED_IFTP_QP_NS,Número de Docentes do Ensino Médio Regular - Ensino Médio Regular articulado ao Itinerário Formativo Técnico Profissional (IFTP) - Qualificação Profissional - Não Seriado,2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_MED_NM,Número de Docentes do Ensino Médio Regular -  Modalidade Normal/Magistério,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_NM_1,Número de Docentes do Ensino Médio Regular -  Modalidade Normal/Magistério - 1º ano/1ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_NM_2,Número de Docentes do Ensino Médio Regular -  Modalidade Normal/Magistério - 2º ano/2ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_NM_3,Número de Docentes do Ensino Médio Regular -  Modalidade Normal/Magistério - 3º ano/3ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_MED_NM_4,Número de Docentes do Ensino Médio Regular -  Modalidade Normal/Magistério - 4º ano/4ª Série,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_PROF,Número de Docentes da Educação Profissional,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,"Modo profissionalizante de ensino correspondente às turmas de cursos técnicos de nível médio nas formas articuladas (integrada ou concomitante), ou subsequente ao ensino médio e de normal/magistério, e as turmas de cursos profissionalizantes não-técnicos. Inclui as seguintes etapas de ensino:            Ensino Médio articulado ao Itinerário Formativo Técnico Profissional - Curso Técnico, Ensino Médio Normal/Magistério, Curso Técnico Concomitante, Curso Técnico Subsequente,  Curso Técnico Misto (Concomitante e Subsequente), Curso Técnico Integrado à EJA de Nível Médio, Itinerário Formativo Técnico Profissional Exclusivo - Curso Técnico (não articulado ao ensino médio regular), Curso FIC Concomitante, Curso FIC Integrado à EJA de Nível Fundamental, Curso FIC Integrado à EJA de Nível Médio, Ensino Médio articulado ao Itinerário Formativo Técnico Profissional - Qualificação Profissional e Itinerário Formativo Técnico Profissional Exclusivo - Qualificação Profissional (não articulado ao ensino médio regular)."
Docente,QT_DOC_PROF_TEC,Número de Docentes da Educação Profissional Técnica,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,"Modo profissionalizante de ensino correspondente às turmas de cursos técnicos de nível médio nas formas articuladas (integrada ou concomitante), ou subsequente ao ensino médio e de normal/magistério. Inclui as seguintes etapas de ensino: Ensino Médio articulado ao Itinerário Formativo Técnico Profissional - Curso Técnico, Ensino Médio Normal/Magistério, Curso Técnico Concomitante, Curso Técnico Subsequente,  Curso Técnico Misto (Concomitante e Subsequente), Curso Técnico Integrado à EJA de Nível Médio, Itinerário Formativo Técnico Profissional Exclusivo - Curso Técnico (não articulado ao ensino médio regular)."
Docente,QT_DOC_PROF_TEC_CONC,Número de Docentes da Educação Profissional Técnica - Curso Técnico Concomitante,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_PROF_TEC_SUBS,Número de Docentes da Educação Profissional Técnica - Curso Técnico Subsequente,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_PROF_TEC_MISTO,Número de Docentes da Educação Profissional Técnica -  Curso Técnico Misto (Concomitante e Subsequente),2010.0,2025.0,Coleta iniciada em 2010,"2007, 2008, 2009",Comparável apenas no período de coleta,,
Docente,QT_DOC_PROF_TEC_IFTP_CT,Número de Docentes da Educação Profissional Técnica - Itinerário Formativo Técnico Profissional (IFTP) Exclusivo - Curso Técnico (não articulado ao ensino médio regular),2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,,
Docente,QT_DOC_PROF_NAO_TEC,Número de Docentes da Educação Profissional Não-Técnica,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,"A Educação Profissional Não -Técnica inclui as seguintes etapas de ensino: Curso FIC Concomitante, Curso FIC Integrado à EJA de Nível Fundamental, Curso FIC Integrado à EJA de Nível Médio, Ensino Médio articulado ao Itinerário Formativo Técnico Profissional - Qualificação Profissional e Itinerário Formativo Técnico Profissional Exclusivo - Qualificação Profissional (não articulado ao ensino médio regular)."
Docente,QT_DOC_PROF_IFTP_QP,Número de Docentes da Educação Profissional - Itinerário Formativo Técnico Profissional (IFTP) Exclusivo - Qualificação Profissional (não articulado ao ensino médio regular),2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_PROF_FIC_CONC,Número de Docentes da Educação Profissional - Curso FIC Concomitante,2015.0,2025.0,Coleta iniciada em 2015,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_EJA,Número de Docentes da Educação de Jovens e Adultos (EJA),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_EJA_FUND,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Fundamental,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_EJA_FUND_NPROF,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Sem componente profissionalizante,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Não inclui turmas do Curso FIC Integrado na Modalidade EJA de Nível Fundamental
Docente,QT_DOC_EJA_FUND_AI,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Anos Iniciais,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_EJA_FUND_AF,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Anos Finais,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_EJA_FUND_PJ,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Projovem Urbano,2012.0,2018.0,Coleta contínua de 2012 a 2018,"2007, 2008, 2009, 2010, 2011, 2019, 2020, 2021, 2022, 2023, 2024, 2025",Comparável apenas no período de coleta,,
Docente,QT_DOC_EJA_FUND_AIAF,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Anos Iniciais e Anos Finais,2007.0,2007.0,Descontinuada após 2007,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025",Comparável apenas no período de coleta,,"Categoria de etapa de ensino existente na base de matrículas apenas em 2007. De 2008 a 2015 os alunos de turmas da EJA Anos iniciais e Anos finais, foram registrados separadamente como EJA anos iniciais ou EJA anos finais do Ensino Fundamental."
Docente,QT_DOC_EJA_FUND_FIC,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Curso FIC Integrado na Modalidade EJA de Nível Fundamental,2008.0,2025.0,Coleta iniciada em 2008,2007,Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_EJA_MED,"Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Médio 
",2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_EJA_MED_NPROF,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Médio - Sem componente profissionalizante,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Não inclui turmas do Curso FIC Integrado na Modalidade EJA de Nível Médio e do Curso Técnico Integrado na Modalidade EJA de Nível Médio
Docente,QT_DOC_EJA_MED_FIC,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Médio - Curso FIC Integrado na Modalidade EJA de Nível Médio,2015.0,2025.0,Coleta iniciada em 2015,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Docente,QT_DOC_EJA_MED_TEC,Número de Docentes da Educação de Jovens e Adultos (EJA) - Ensino Médio - Curso Técnico Integrado na Modalidade EJA de Nível Médio,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,Deve ser considerada também como uma etapa Profissional Técnica,
Docente,QT_DOC_ESP,Número de Docentes da Educação Especial,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_ESP_CC,Número de Docentes da Educação Especial em Classes Comuns,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_ESP_CE,Número de Docentes da Educação Especial em Classes Exclusivas,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_FEM,Número de Docentes da Educação Básica - Feminino,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_MASC,Número de Docentes da Educação Básica - Masculino,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_ND,Número de Docentes da Educação Básica - Cor/Raça Não Declarada,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_BRANCA,Número de Docentes da Educação Básica - Cor/Raça Branca,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_PRETA,Número de Docentes da Educação Básica - Cor/Raça Preta,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_PARDA,Número de Docentes da Educação Básica - Cor/Raça Parda,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_AMARELA,Número de Docentes da Educação Básica - Cor/Raça Amarela,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_INDIGENA,Número de Docentes da Educação Básica - Cor/Raça Indígena,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Docente,QT_DOC_BAS_0_24,Número de Docentes da Educação Básica - Até 24 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Faixa etária calculada com base na idade do aluno na data de referência do Censo Escolar (última quarta-feira do mês de maio)
